37.239311,126.7732116
37.2393155,126.7732146
37.2393231,126.7732199
37.2393334,126.7732273
37.2393446,126.7732348
37.239356,126.7732386
37.2393681,126.7732469
37.2393788,126.7732542
37.2393907,126.7732625
37.2394019,126.7732701
37.2394129,126.7732779
37.2394243,126.7732864
37.2394331,126.7732982
37.2394391,126.7733119
37.2394433,126.7733294
37.2394456,126.7733468
37.2394473,126.7733669
37.2394485,126.7733901
37.2394485,126.7733911
37.2394485,126.7733911
37.2394485,126.7733911
37.2394485,126.773391
